,edit_count,sentiment,neg_sentiments
2016-05-07,1.6,-0.31619513558188905,0.44088023088023093
2016-05-08,1.6,-0.31619513558188905,0.44088023088023093
2016-05-09,1.6,-0.31619513558188905,0.44088023088023093
2016-05-10,1.5666666666666667,-0.28288874950845866,0.40754689754689755
2016-05-11,1.5666666666666667,-0.28288874950845866,0.40754689754689755
2016-05-12,1.6333333333333333,-0.3159499548558377,0.44088023088023093
2016-05-13,1.6333333333333333,-0.3159499548558377,0.44088023088023093
2016-05-14,1.6333333333333333,-0.252235679098366,0.40754689754689755
2016-05-15,1.7333333333333334,-0.2804677297026564,0.44088023088023093
2016-05-16,2.066666666666667,-0.2815687116004344,0.44088023088023093
2016-05-17,2.1666666666666665,-0.31485371947460533,0.47421356421356425
2016-05-18,2.1666666666666665,-0.31485371947460533,0.47421356421356425
2016-05-19,2.1,-0.33979108492705384,0.47421356421356425
2016-05-20,2.033333333333333,-0.33856099208368023,0.4575468975468976
2016-05-21,2.066666666666667,-0.37176779071661986,0.4908802308802309
2016-05-22,2.066666666666667,-0.37176779071661986,0.4908802308802309
2016-05-23,2.2,-0.4042044801199419,0.5075468975468975
2016-05-24,2.1333333333333333,-0.3718187016928179,0.47421356421356425
2016-05-25,2.1666666666666665,-0.40549641178885926,0.4908802308802309
2016-05-26,2.066666666666667,-0.41604609118739594,0.49754689754689757
2016-05-27,2.0,-0.4351368105428731,0.5086580086580087
2016-05-28,2.0,-0.4351368105428731,0.5086580086580087
2016-05-29,2.0,-0.4351368105428731,0.5086580086580087
2016-05-30,2.1,-0.4462687528150594,0.5308802308802308
2016-05-31,2.066666666666667,-0.4324229772902842,0.5308802308802308
2016-06-01,1.7,-0.429624501107231,0.5126984126984128
2016-06-02,1.4666666666666666,-0.4158302810457018,0.4888888888888889
2016-06-03,1.4,-0.35333747665087384,0.45555555555555555
2016-06-04,1.4,-0.34626607497533163,0.45555555555555555
2016-06-05,1.4,-0.34617804090181986,0.45555555555555555
2016-06-06,1.4666666666666666,-0.34713443451457554,0.45555555555555555
2016-06-07,1.5,-0.3142401648892296,0.45555555555555555
2016-06-08,1.5333333333333334,-0.3474812202983432,0.4888888888888889
2016-06-09,1.6333333333333333,-0.35577247142791746,0.5111111111111112
2016-06-10,1.6333333333333333,-0.35577247142791746,0.5111111111111112
2016-06-11,1.5666666666666667,-0.3227112660805384,0.4777777777777778
2016-06-12,1.5666666666666667,-0.3227112660805384,0.4777777777777778
2016-06-13,1.5333333333333334,-0.3531521946191788,0.4777777777777778
2016-06-14,1.4333333333333333,-0.3249201440148884,0.4444444444444445
2016-06-15,1.0333333333333334,-0.2934946772125032,0.41111111111111115
2016-06-16,1.0,-0.28867357439464997,0.41111111111111115
2016-06-17,1.0,-0.28867357439464997,0.41111111111111115
2016-06-18,1.0333333333333334,-0.3212270286348131,0.4444444444444445
2016-06-19,1.0333333333333334,-0.3212270286348131,0.4444444444444445
2016-06-20,1.0,-0.28802023000187343,0.41111111111111115
2016-06-21,1.0,-0.28802023000187343,0.41111111111111115
2016-06-22,0.8,-0.25529322028160095,0.3777777777777778
2016-06-23,0.8333333333333334,-0.28861695528030396,0.41111111111111115
2016-06-24,0.7333333333333333,-0.2553307076295217,0.3777777777777778
2016-06-25,0.8666666666666667,-0.24596424301465353,0.3722222222222222
2016-06-26,1.1,-0.24518231799205145,0.3722222222222222
2016-06-27,1.2666666666666666,-0.26711291521787645,0.3988888888888889
2016-06-28,1.4,-0.2996981640656789,0.43222222222222223
2016-06-29,1.8333333333333333,-0.3020227078348398,0.43291666666666667
2016-06-30,1.8666666666666667,-0.31622871396442254,0.43291666666666667
2016-07-01,1.8666666666666667,-0.31622871396442254,0.43291666666666667
2016-07-02,1.9666666666666666,-0.30614902613063655,0.4440277777777778
2016-07-03,2.433333333333333,-0.35040420953598284,0.46847222222222223
2016-07-04,2.433333333333333,-0.36157396698163613,0.46847222222222223
2016-07-05,2.466666666666667,-0.3616712179200517,0.46847222222222223
2016-07-06,2.533333333333333,-0.3618085735125674,0.46847222222222223
2016-07-07,2.566666666666667,-0.4278476469798221,0.5018055555555556
2016-07-08,2.566666666666667,-0.42759060989651415,0.5018055555555556
2016-07-09,2.966666666666667,-0.44283648740086284,0.5084722222222223
2016-07-10,3.7333333333333334,-0.4651292733736516,0.5360084541062803
2016-07-11,3.8666666666666667,-0.4983335576839925,0.5693417874396136
2016-07-12,3.966666666666667,-0.5316487692184926,0.6026751207729469
2016-07-13,4.6,-0.5514648590452104,0.6289909102466311
2016-07-14,4.6,-0.5514648590452104,0.6289909102466311
2016-07-15,4.6,-0.5514648590452104,0.6289909102466311
2016-07-16,4.533333333333333,-0.5230009539888927,0.5956575769132978
2016-07-17,4.533333333333333,-0.5230009539888927,0.5956575769132978
2016-07-18,4.5,-0.4904474997487295,0.5623242435799644
2016-07-19,4.5,-0.4904474997487295,0.5623242435799644
2016-07-20,4.5,-0.4904474997487295,0.5623242435799644
2016-07-21,4.5,-0.4904474997487295,0.5623242435799644
2016-07-22,4.566666666666666,-0.4903518899248668,0.5789909102466311
2016-07-23,4.533333333333333,-0.4570281549261638,0.5456575769132977
2016-07-24,4.533333333333333,-0.4570281549261638,0.5456575769132977
2016-07-25,4.333333333333333,-0.4363406731651851,0.51787979913552
2016-07-26,4.066666666666666,-0.4041338790423302,0.4845464658021867
2016-07-27,3.933333333333333,-0.4152929533488183,0.4912131324688533
2016-07-28,3.8,-0.38270770450101577,0.45787979913551996
2016-07-29,3.3333333333333335,-0.36806435686515054,0.45162979913552
2016-07-30,3.2666666666666666,-0.33476031524108135,0.41829646580218666
2016-07-31,3.2666666666666666,-0.33476031524108135,0.41829646580218666
2016-08-01,3.1666666666666665,-0.34484000307486734,0.4071853546910756
2016-08-02,2.6666666666666665,-0.3299184329857391,0.3827409102466311
2016-08-03,2.6333333333333333,-0.29659871136645094,0.34940757691329777
2016-08-04,2.566666666666667,-0.26327687179545184,0.31607424357996444
2016-08-05,2.4,-0.23010152255991714,0.2827409102466311
2016-08-06,2.3333333333333335,-0.19695671871800838,0.24940757691329776
2016-08-07,2.5,-0.15499441400666653,0.22718535469107554
2016-08-08,2.033333333333333,-0.098204805740048,0.19829646580218663
2016-08-09,1.2666666666666666,-0.0759120197672593,0.17076023391812864
2016-08-10,1.2,-0.07484328961163236,0.17076023391812864
2016-08-11,1.1666666666666667,-0.0416017017343588,0.15409356725146198
2016-08-12,0.5333333333333333,-0.021785611907641087,0.1277777777777778
2016-08-13,0.5333333333333333,-0.021785611907641087,0.1277777777777778
2016-08-14,0.5333333333333333,-0.021785611907641087,0.1277777777777778
2016-08-15,0.9333333333333333,-0.049090630478329116,0.15833333333333335
2016-08-16,0.9333333333333333,-0.049090630478329116,0.15833333333333335
2016-08-17,0.9333333333333333,-0.049090630478329116,0.15833333333333335
2016-08-18,0.9333333333333333,-0.049090630478329116,0.15833333333333335
2016-08-19,0.9333333333333333,-0.049090630478329116,0.15833333333333335
2016-08-20,0.9333333333333333,-0.049090630478329116,0.15833333333333335
2016-08-21,0.8666666666666667,-0.04918624030219183,0.1416666666666667
2016-08-22,0.8666666666666667,-0.04918624030219183,0.1416666666666667
2016-08-23,0.8666666666666667,-0.04918624030219183,0.1416666666666667
2016-08-24,0.8666666666666667,-0.04918624030219183,0.1416666666666667
2016-08-25,0.8666666666666667,-0.04918624030219183,0.1416666666666667
2016-08-26,0.8333333333333334,-0.016096568769878805,0.10833333333333335
2016-08-27,0.9,0.016636259688271423,0.10833333333333335
2016-08-28,0.8333333333333334,0.015449398093753397,0.09166666666666669
2016-08-29,0.8333333333333334,0.015449398093753397,0.09166666666666669
2016-08-30,0.8333333333333334,0.015449398093753397,0.09166666666666669
2016-08-31,0.8333333333333334,0.015449398093753397,0.09166666666666669
2016-09-01,0.9666666666666667,-0.017561480568514923,0.12500000000000003
2016-09-02,1.1,-0.050860166715251065,0.15833333333333333
2016-09-03,1.7333333333333334,-0.06983056806507167,0.18464912280701756
2016-09-04,1.8333333333333333,-0.08478626949571029,0.2068713450292398
2016-09-05,1.9,-0.08223543209813491,0.22353801169590645
2016-09-06,1.8,-0.12441884355064023,0.24576023391812868
2016-09-07,2.1,-0.16519463098362872,0.2657602339181287
2016-09-08,2.1,-0.1651946309836287,0.2657602339181287
2016-09-09,2.033333333333333,-0.13305907682891477,0.23242690058479534
2016-09-10,1.9666666666666666,-0.1329854531716882,0.21576023391812868
2016-09-11,1.9666666666666666,-0.1329854531716882,0.21576023391812868
2016-09-12,2.066666666666667,-0.16505976818981224,0.249093567251462
2016-09-13,2.1,-0.19825150075537418,0.28242690058479536
2016-09-14,1.7666666666666666,-0.20390228267824442,0.2852046783625731
2016-09-15,1.9333333333333333,-0.22112597740010212,0.3118713450292398
2016-09-16,2.1333333333333333,-0.2433163902790923,0.33964912280701753
2016-09-17,2.1333333333333333,-0.2433163902790923,0.33964912280701753
2016-09-18,2.533333333333333,-0.2427745593883838,0.3563157894736842
2016-09-19,3.1,-0.2528679648221134,0.3778844169246646
2016-09-20,3.2666666666666666,-0.2616521425227919,0.39788441692466464
2016-09-21,3.2666666666666666,-0.2616521425227919,0.39788441692466464
2016-09-22,3.2666666666666666,-0.2616521425227919,0.39788441692466464
2016-09-23,3.466666666666667,-0.2631314278159471,0.4145510835913313
2016-09-24,3.5,-0.2964582821243934,0.44788441692466463
2016-09-25,3.6,-0.3075148523364397,0.47010663914688683
2016-09-26,3.533333333333333,-0.34024768079458995,0.47010663914688683
2016-09-27,3.533333333333333,-0.34024768079458995,0.47010663914688683
2016-09-28,3.533333333333333,-0.34024768079458995,0.47010663914688683
2016-09-29,3.533333333333333,-0.34024768079458995,0.47010663914688683
2016-09-30,3.566666666666667,-0.3734694779429766,0.5034399724802202
2016-10-01,3.9,-0.3652250386220717,0.4986780677183154
2016-10-02,3.8666666666666667,-0.36521833343067134,0.4986780677183154
2016-10-03,3.4,-0.3794808502638596,0.5056956115779646
2016-10-04,3.433333333333333,-0.36690773026588136,0.500140056022409
2016-10-05,4.1,-0.3965243195230928,0.5137764196587725
2016-10-06,4.133333333333334,-0.38202076121189527,0.5054430863254392
2016-10-07,4.5,-0.39064352279825104,0.5108399117222647
2016-10-08,4.666666666666667,-0.39731426244897744,0.5308399117222646
2016-10-09,4.933333333333334,-0.4296362718534777,0.564173245055598
2016-10-10,5.233333333333333,-0.4407910237194298,0.5863954672778202
2016-10-11,6.033333333333333,-0.450393329012513,0.6072288006111536
2016-10-12,6.233333333333333,-0.44298783668026637,0.6035250969074499
2016-10-13,6.433333333333334,-0.416060507151367,0.5892393826217356
2016-10-14,6.4,-0.4163552968232649,0.5892393826217356
2016-10-15,6.433333333333334,-0.41148825458640703,0.5847949381772911
2016-10-16,6.266666666666667,-0.4226174282228435,0.5903504937328468
2016-10-17,6.433333333333334,-0.4290716496304159,0.6103504937328467
2016-10-18,6.233333333333333,-0.4324025149672049,0.6103504937328467
2016-10-19,5.666666666666667,-0.4223091095334753,0.5887818662818662
2016-10-20,5.6,-0.42592978758743716,0.5910040885040886
2016-10-21,5.9,-0.43609359832624794,0.6132263107263108
2016-10-22,5.966666666666667,-0.4693994459710538,0.6465596440596442
2016-10-23,5.866666666666666,-0.49798694225172396,0.6632263107263108
2016-10-24,5.9,-0.4978696780604144,0.6632263107263108
2016-10-25,5.9,-0.4812464625175152,0.6521151996151996
2016-10-26,6.033333333333333,-0.4649220347936306,0.6604485329485329
2016-10-27,6.2,-0.4715050872698777,0.680448532948533
2016-10-28,6.2,-0.4715050872698777,0.680448532948533
2016-10-29,6.233333333333333,-0.5048288500840816,0.7137818662818664
2016-10-30,6.466666666666667,-0.47528731788549355,0.6971151996151996
2016-10-31,6.0,-0.4505208785441301,0.668543771043771
2016-11-01,5.9,-0.4172288975887943,0.6352104377104377
2016-11-02,5.766666666666667,-0.41731887397899714,0.6352104377104377
2016-11-03,5.666666666666667,-0.44824083087577904,0.6518771043771044
2016-11-04,4.933333333333334,-0.421175079016143,0.6215740740740741
2016-11-05,4.833333333333333,-0.37753614680792286,0.596574074074074
2016-11-06,4.166666666666667,-0.3819702638677819,0.604510582010582
2016-11-07,4.466666666666667,-0.38416505933438655,0.6059391534391535
2016-11-08,4.6,-0.3488030584054018,0.5864947089947089
2016-11-09,4.533333333333333,-0.35200305265408977,0.5880820105820105
2016-11-10,3.966666666666667,-0.3647017295524557,0.5958201058201058
2016-11-11,3.8333333333333335,-0.3611038537189443,0.592857142857143
2016-11-12,3.7666666666666666,-0.37611308869230686,0.6004761904761905
2016-11-13,3.7333333333333334,-0.34286249852685075,0.5671428571428572
2016-11-14,3.8,-0.34723164647659926,0.5699206349206349
2016-11-15,3.7666666666666666,-0.3139120599611726,0.5365873015873016
2016-11-16,3.6,-0.3074578385536002,0.5165873015873016
2016-11-17,3.533333333333333,-0.32210122306983935,0.5249206349206349
2016-11-18,3.6,-0.3554092462841796,0.5582539682539683
2016-11-19,3.533333333333333,-0.3658487647093793,0.5693650793650794
2016-11-20,3.2666666666666666,-0.38840675159579235,0.5804761904761905
2016-11-21,3.3666666666666667,-0.35936957363571437,0.5671428571428571
2016-11-22,3.3,-0.3625974757567284,0.5671428571428571
2016-11-23,3.2333333333333334,-0.32938788563959176,0.5338095238095237
2016-11-24,3.1333333333333333,-0.33495453097044475,0.5226984126984127
2016-11-25,3.2,-0.340738799150974,0.5254761904761904
2016-11-26,3.066666666666667,-0.3021641297898595,0.5054761904761905
2016-11-27,3.066666666666667,-0.3021641297898595,0.5054761904761905
2016-11-28,3.033333333333333,-0.26884036697565555,0.47214285714285714
2016-11-29,2.7666666666666666,-0.26516010202585705,0.4554761904761905
2016-11-30,2.7666666666666666,-0.26516010202585705,0.4554761904761905
2016-12-01,2.8333333333333335,-0.29232853589076846,0.4888095238095238
2016-12-02,2.8,-0.25900564131755677,0.4554761904761905
2016-12-03,2.966666666666667,-0.258422322117147,0.4554761904761905
2016-12-04,3.0,-0.225399115724223,0.4554761904761905
2016-12-05,3.033333333333333,-0.2833989968328249,0.4888095238095238
2016-12-06,3.066666666666667,-0.2959137668638002,0.4888095238095238
2016-12-07,2.6333333333333333,-0.32035155215433664,0.5007142857142858
2016-12-08,2.3666666666666667,-0.35663173581399615,0.5201587301587302
2016-12-09,2.2,-0.3711539549439672,0.5296825396825396
2016-12-10,1.9666666666666666,-0.34885297275251814,0.5011111111111111
2016-12-11,1.8333333333333333,-0.3609969228174951,0.5077777777777778
2016-12-12,1.6666666666666667,-0.3397232848074701,0.4811111111111111
2016-12-13,1.7,-0.37293409483300316,0.5144444444444445
2016-12-14,1.5,-0.3592448033557998,0.5061111111111111
2016-12-15,1.5333333333333334,-0.39098176336950724,0.5394444444444445
2016-12-16,1.5333333333333334,-0.39098176336950724,0.5394444444444445
2016-12-17,1.4,-0.37354934440718757,0.5144444444444445
2016-12-18,1.7666666666666666,-0.36495141138378373,0.5093162393162394
2016-12-19,1.9666666666666666,-0.3735534955322815,0.5093162393162394
2016-12-20,2.2,-0.35856069343885516,0.500982905982906
2016-12-21,2.066666666666667,-0.3875972356160554,0.5143162393162394
2016-12-22,2.066666666666667,-0.3875909652074251,0.5143162393162394
2016-12-23,2.1333333333333333,-0.38776135203839074,0.530982905982906
2016-12-24,2.1666666666666665,-0.4210675314823859,0.5643162393162393
2016-12-25,1.9666666666666666,-0.4316076910257412,0.5532051282051282
2016-12-26,1.9333333333333333,-0.46359930791060855,0.5532051282051282
2016-12-27,1.9333333333333333,-0.46359930791060855,0.5532051282051282
2016-12-28,1.9333333333333333,-0.46359930791060855,0.5532051282051282
2016-12-29,1.9333333333333333,-0.46359930791060855,0.5532051282051282
2016-12-30,2.033333333333333,-0.4968413640154805,0.5865384615384616
2016-12-31,2.066666666666667,-0.5026066130161359,0.5865384615384616
2017-01-01,2.066666666666667,-0.5026066130161359,0.5865384615384616
2017-01-02,1.9333333333333333,-0.4699081519338892,0.5698717948717948
2017-01-03,2.1333333333333333,-0.5256028804559629,0.5984432234432234
2017-01-04,2.066666666666667,-0.49254036479980956,0.5651098901098901
2017-01-05,2.0,-0.45944540832232644,0.5317765567765568
2017-01-06,2.0,-0.4592897507924955,0.5317765567765568
2017-01-07,1.8666666666666667,-0.4260495586573204,0.4984432234432235
2017-01-08,1.8666666666666667,-0.43033398224702685,0.4984432234432235
2017-01-09,2.066666666666667,-0.42787667579575916,0.5151098901098902
2017-01-10,2.1666666666666665,-0.395146019926911,0.4984432234432235
2017-01-11,3.9,-0.40596372479247667,0.5202380952380953
2017-01-12,4.1,-0.3961166174047523,0.5154761904761905
2017-01-13,4.066666666666666,-0.42549441167049934,0.5321428571428571
2017-01-14,4.033333333333333,-0.3937574516567919,0.49880952380952387
2017-01-15,4.066666666666666,-0.42677941032581856,0.5321428571428571
2017-01-16,4.066666666666666,-0.42677941032581856,0.5321428571428571
2017-01-17,3.6666666666666665,-0.4350463825986426,0.5372710622710622
2017-01-18,3.5,-0.4035774384180632,0.5206043956043956
2017-01-19,3.2333333333333334,-0.3858484428862658,0.4956043956043956
2017-01-20,3.2,-0.3525432310243375,0.4622710622710623
2017-01-21,3.2,-0.352574944669001,0.4622710622710623
2017-01-22,3.1333333333333333,-0.3524045578380353,0.44560439560439563
2017-01-23,3.1,-0.31909837839404015,0.4122710622710623
2017-01-24,3.5,-0.3297377584781839,0.43449328449328456
2017-01-25,3.5,-0.3297377584781839,0.43449328449328456
2017-01-26,3.5,-0.3297377584781839,0.43449328449328456
2017-01-27,3.5,-0.3297377584781839,0.43449328449328456
2017-01-28,3.5,-0.3297377584781839,0.43449328449328456
2017-01-29,3.4,-0.29649570237331185,0.40115995115995123
2017-01-30,3.3,-0.26356201950774527,0.3678266178266179
2017-01-31,3.3,-0.2635620195077452,0.3678266178266179
2017-02-01,3.3333333333333335,-0.230446063320497,0.3511599511599512
2017-02-02,3.1,-0.20777454119134736,0.3225885225885226
2017-02-03,3.1,-0.20777454119134736,0.3225885225885226
2017-02-04,3.1666666666666665,-0.21282528183071606,0.33925518925518927
2017-02-05,3.1333333333333333,-0.17967761895267956,0.30592185592185595
2017-02-06,3.1666666666666665,-0.21172439794946504,0.33925518925518927
2017-02-07,3.1333333333333333,-0.21174098492869528,0.33925518925518927
2017-02-08,2.933333333333333,-0.21419829137996294,0.3225885225885226
2017-02-09,2.8,-0.21371405033146795,0.30592185592185595
2017-02-10,1.1333333333333333,-0.2246250101025142,0.31746031746031744
2017-02-11,0.9,-0.20126130746470555,0.2888888888888889
2017-02-12,0.8666666666666667,-0.16884700424141352,0.2555555555555556
2017-02-13,0.8666666666666667,-0.16884700424141352,0.2555555555555556
2017-02-14,0.8666666666666667,-0.10450976259178585,0.22222222222222227
2017-02-15,0.8666666666666667,-0.10450976259178585,0.22222222222222227
2017-02-16,0.8333333333333334,-0.07153270012802547,0.18888888888888894
2017-02-17,0.7666666666666667,-0.07155518598026699,0.17222222222222225
2017-02-18,0.7666666666666667,-0.07155518598026699,0.17222222222222225
2017-02-19,0.8,-0.03936274316575791,0.17222222222222225
2017-02-20,0.7666666666666667,-0.006042616234885316,0.13888888888888892
2017-02-21,0.7666666666666667,-0.006042616234885316,0.13888888888888892
2017-02-22,0.7666666666666667,-0.006042616234885316,0.13888888888888892
2017-02-23,0.36666666666666664,0.004596763849258429,0.11666666666666668
2017-02-24,0.36666666666666664,0.004596763849258429,0.11666666666666668
2017-02-25,0.36666666666666664,0.004596763849258429,0.11666666666666668
2017-02-26,0.36666666666666664,0.004596763849258429,0.11666666666666668
2017-02-27,0.36666666666666664,0.004596763849258429,0.11666666666666668
2017-02-28,0.36666666666666664,0.004596763849258429,0.11666666666666668
2017-03-01,0.36666666666666664,0.004596763849258429,0.11666666666666668
2017-03-02,0.4,0.03667721549669902,0.11666666666666668
2017-03-03,0.36666666666666664,-0.027593051393826794,0.15
2017-03-04,0.36666666666666664,-0.027593051393826794,0.15
2017-03-05,0.43333333333333335,-0.060823224981625866,0.18333333333333332
2017-03-06,0.43333333333333335,-0.08908548553784688,0.2
2017-03-07,0.4666666666666667,-0.11936413049697876,0.23333333333333334
2017-03-08,0.43333333333333335,-0.08731735150019328,0.2
2017-03-09,0.5333333333333333,-0.07164291143417359,0.19166666666666668
2017-03-10,0.5333333333333333,-0.07164291143417359,0.19166666666666668
2017-03-11,0.6,-0.039493461449940995,0.19166666666666668
2017-03-12,0.6333333333333333,-0.028834744956758276,0.18055555555555555
2017-03-13,0.6666666666666666,-0.06210994190639919,0.2138888888888889
2017-03-14,0.7,-0.030029490258958593,0.2138888888888889
2017-03-15,0.7,-0.030029490258958593,0.2138888888888889
2017-03-16,0.6666666666666666,-0.061344773239559586,0.2138888888888889
2017-03-17,0.6666666666666666,-0.061344773239559586,0.2138888888888889
2017-03-18,0.8,-0.07822779532935883,0.2388888888888889
2017-03-19,0.8,-0.07822779532935883,0.2388888888888889
2017-03-20,0.8,-0.07822779532935883,0.2388888888888889
2017-03-21,0.7666666666666667,-0.11042023814386791,0.2388888888888889
2017-03-22,0.7666666666666667,-0.11042023814386791,0.2388888888888889
2017-03-23,0.8,-0.1375225793984201,0.27222222222222225
2017-03-24,0.8333333333333334,-0.1673992645409372,0.3055555555555556
2017-03-25,0.8666666666666667,-0.20072445389297272,0.3388888888888889
2017-03-26,0.9666666666666667,-0.21053723278972836,0.3611111111111111
2017-03-27,1.0333333333333334,-0.21560626212093564,0.3777777777777778
2017-03-28,1.0333333333333334,-0.21560626212093564,0.3777777777777778
2017-03-29,1.1,-0.21440107607179215,0.3944444444444445
2017-03-30,1.1,-0.21440107607179215,0.3944444444444445
2017-03-31,1.1333333333333333,-0.18124418639474443,0.3944444444444445
2017-04-01,1.1,-0.21332463804218502,0.3944444444444445
2017-04-02,1.0333333333333334,-0.18214756929212145,0.3611111111111111
2017-04-03,1.0666666666666667,-0.14914760275019537,0.3611111111111111
2017-04-04,1.0333333333333334,-0.08322278741333218,0.3277777777777778
2017-04-05,1.0666666666666667,-0.07582710037628808,0.3277777777777778
2017-04-06,1.0666666666666667,-0.07885877738396325,0.3277777777777778
2017-04-07,1.0666666666666667,-0.07885877738396325,0.3277777777777778
2017-04-08,0.9333333333333333,-0.06135524163643517,0.3027777777777778
2017-04-09,0.9333333333333333,-0.06135524163643517,0.3027777777777778
2017-04-10,0.8666666666666667,-0.09350469162066775,0.3027777777777778
2017-04-11,0.7666666666666667,-0.08243474347723853,0.2805555555555556
2017-04-12,0.7666666666666667,-0.025207632614506606,0.24722222222222226
2017-04-13,0.7666666666666667,-0.09060570183727476,0.2805555555555556
2017-04-14,0.9666666666666667,-0.10254190249575508,0.3027777777777778
2017-04-15,1.0,-0.12529932343297534,0.33611111111111114
2017-04-16,1.0333333333333334,-0.15855673833025824,0.36944444444444446
2017-04-17,0.9,-0.141673716240459,0.34444444444444444
2017-04-18,0.9,-0.141673716240459,0.34444444444444444
2017-04-19,0.9,-0.141673716240459,0.34444444444444444
2017-04-20,0.9,-0.141673716240459,0.34444444444444444
2017-04-21,0.9,-0.141673716240459,0.34444444444444444
2017-04-22,0.9333333333333333,-0.14685073627365958,0.34444444444444444
2017-04-23,1.0333333333333334,-0.1335184746318393,0.33611111111111114
2017-04-24,1.2,-0.0784891472922431,0.30833333333333335
2017-04-25,1.4666666666666666,-0.06790048136855616,0.30126262626262623
2017-04-26,1.4,-0.06283145203734888,0.28459595959595957
2017-04-27,1.4333333333333333,-0.09189615899866276,0.3179292929292929
2017-04-28,1.4666666666666666,-0.10235546086773727,0.3234848484848485
2017-04-29,1.5666666666666667,-0.07350114439473006,0.3234848484848485
2017-04-30,1.5333333333333334,-0.10665803407177779,0.3234848484848485
2017-05-01,1.5666666666666667,-0.08912512316848291,0.3234848484848485
2017-05-02,1.6,-0.12243695313280277,0.3568181818181818
2017-05-03,1.5666666666666667,-0.15543691967472884,0.3568181818181818
2017-05-04,1.6,-0.15690521254683984,0.3568181818181818
2017-05-05,1.5,-0.13098789838829425,0.3234848484848485
2017-05-06,1.4666666666666666,-0.0976775764214872,0.29015151515151516
2017-05-07,1.4666666666666666,-0.0976775764214872,0.29015151515151516
2017-05-08,1.5,-0.13099701591212337,0.3234848484848485
2017-05-09,1.5,-0.13099701591212337,0.3234848484848485
2017-05-10,1.5,-0.13099701591212337,0.3234848484848485
2017-05-11,1.5,-0.13099701591212337,0.3234848484848485
2017-05-12,1.4666666666666666,-0.1549489298252144,0.3234848484848485
2017-05-13,1.7666666666666666,-0.14123113004246143,0.3168181818181818
2017-05-14,1.7,-0.1625283852008858,0.3279292929292929
2017-05-15,2.566666666666667,-0.16707706186238896,0.3254601571268238
2017-05-16,3.6333333333333333,-0.15189290443788606,0.3173793490460157
2017-05-17,4.2,-0.16548247816248318,0.34090876081072163
2017-05-18,4.466666666666667,-0.18158301122072915,0.3659087608107216
2017-05-19,4.566666666666666,-0.1740349670954901,0.37701987192183267
2017-05-20,5.0,-0.18262014885138741,0.3975326924346533
2017-05-21,5.166666666666667,-0.1929596167742339,0.41753269243465324
2017-05-22,5.366666666666666,-0.18708268944811096,0.4133660257679866
2017-05-23,5.266666666666667,-0.13845781429997356,0.38836602576798657
2017-05-24,5.066666666666666,-0.16016195228753424,0.38281047021243103
2017-05-25,5.2,-0.17288113789272788,0.3898811772831381
2017-05-26,5.8,-0.17626456387463801,0.40654784394980475
2017-05-27,6.2,-0.17001118994607892,0.40141963882159964
2017-05-28,6.366666666666666,-0.1685962784971234,0.40003074993271076
2017-05-29,6.333333333333333,-0.17251322951768205,0.40003074993271076
2017-05-30,6.5,-0.18245468861713376,0.4200307499327108
2017-05-31,6.6,-0.20065025266860292,0.43669741659937744
2017-06-01,6.733333333333333,-0.15198416130596762,0.4100307499327107
2017-06-02,6.833333333333333,-0.14730700867230062,0.42114186104382184
2017-06-03,6.766666666666667,-0.17853335754925373,0.42114186104382184
2017-06-04,7.2,-0.192894390927757,0.4442187841207449
2017-06-05,7.5,-0.21217876290425622,0.47014471004667086
2017-06-06,7.633333333333334,-0.22873497372016274,0.4951447100466709
2017-06-07,7.733333333333333,-0.19924485003098807,0.4784780433800042
2017-06-08,8.166666666666666,-0.23252884401486815,0.5118113767133375
2017-06-09,8.166666666666666,-0.23252884401486815,0.5118113767133375
2017-06-10,8.3,-0.24920069827245178,0.5368113767133376
2017-06-11,8.466666666666667,-0.26042395684725544,0.5568113767133376
2017-06-12,8.2,-0.27342764530188346,0.5634780433800042
2017-06-13,8.2,-0.256734516159758,0.5551447100466709
2017-06-14,7.366666666666666,-0.26260241775136506,0.55761384584914
2017-06-15,6.6,-0.25187757215653506,0.5523613205966148
2017-06-16,6.033333333333333,-0.238287998431938,0.5288319088319089
2017-06-17,5.9,-0.22221951826812533,0.5204985754985755
2017-06-18,5.866666666666666,-0.23395806297065525,0.526054131054131
2017-06-19,5.433333333333334,-0.2253728812147579,0.5055413105413106
2017-06-20,5.3,-0.24804652067118896,0.5188746438746439
2017-06-21,5.566666666666666,-0.2339735801725985,0.5126246438746439
2017-06-22,6.466666666666667,-0.2872010265782591,0.5400055962555963
2017-06-23,6.533333333333333,-0.2868228450412667,0.5566722629222629
2017-06-24,6.066666666666666,-0.3081552897885557,0.567783374033374
2017-06-25,5.566666666666666,-0.3159337501278193,0.5733389295889296
2017-06-26,5.133333333333334,-0.29312241709506454,0.5451338013838014
2017-06-27,5.033333333333333,-0.29377285804625297,0.5443004680504681
2017-06-28,4.966666666666667,-0.3187102234987015,0.5443004680504681
2017-06-29,5.3,-0.3226460229649406,0.5487449124949125
2017-06-30,5.2,-0.35524276756189876,0.5654115791615791
2017-07-01,5.033333333333333,-0.3705970289602142,0.5587449124949125
2017-07-02,5.166666666666667,-0.3892022004590124,0.5714433251933252
2017-07-03,5.233333333333333,-0.4168218643333207,0.6047766585266585
